Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Middle East Studies Minor,18,HEBR 2,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HEBR 3,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HEBR 401,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HEBR 402,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 105,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 106,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 108,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST/JST 140,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 169,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 181,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 190,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST/JST 193,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 238N,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 245,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 252,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 260,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 305Y,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST/JST 416,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST/RLST 423,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST/JST 443,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST/RLST 471Y,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST 472,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,HIST/JST 473,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,PLSC 267N,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,PLSC 467,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
Middle East Studies Minor,18,RLST 107,N/A,,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Courses with Middle East content not listed below may count toward the minor in consultation with the director of Middle East Studies.; Some courses may require other course work as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
