Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Latin American Studies Minor,18,HIST 178,Latin-American History to 1820,3,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-minor/
Latin American Studies Minor,18,HIST 179,Latin-American History Since 1820,N/A,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-minor/
Latin American Studies Minor,18,SPAN 100,Intermediate Grammar and Composition,N/A,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-minor/
Latin American Studies Minor,18,PLSC 456,Politics and Institutions of Latin-American Nations,3,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-minor/
Latin American Studies Minor,18,PORT 1,Elementary Portuguese I,3-4,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-minor/
Latin American Studies Minor,18,,Select 9 credits (at least 3 credits at the 400 level) from an approved list in consultation with the adviser,,Select 9 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-minor/
