Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Philosophy Minor,18,,Select 6 credits of Philosophy courses,,Select 6 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/philosophy-minor/
Philosophy Minor,18,,Select 6 credits of Philosophy courses at the 200 level,,Select 6 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/philosophy-minor/
Philosophy Minor,18,,Select 6 credits of Philosophy courses at the 400 level,,Select 6 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/philosophy-minor/
