Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Information Sciences and Technology for Telecommunications Minor,18,IST 110,"Information, People and Technology",3,Mandatory,"The Telecommunications requirements of this minor constitute three courses (nine credit hours). Students can fulfill this requirement by completing COMM 180 offered by the Telecommunications Department in the Bellisario College of Communications and by completing two additional courses from the following list:; Three IST courses (nine credit hours) constitute the other part of this minor.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/information-sciences-technology-telecommunications-minor/
Information Sciences and Technology for Telecommunications Minor,18,COMM 180,Survey of Electronic Media and Telecommunications,3,Mandatory,"The Telecommunications requirements of this minor constitute three courses (nine credit hours). Students can fulfill this requirement by completing COMM 180 offered by the Telecommunications Department in the Bellisario College of Communications and by completing two additional courses from the following list:; Three IST courses (nine credit hours) constitute the other part of this minor.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/information-sciences-technology-telecommunications-minor/
Information Sciences and Technology for Telecommunications Minor,18,IST 210,Organization of Data,3,Mandatory,"The Telecommunications requirements of this minor constitute three courses (nine credit hours). Students can fulfill this requirement by completing COMM 180 offered by the Telecommunications Department in the Bellisario College of Communications and by completing two additional courses from the following list:; Three IST courses (nine credit hours) constitute the other part of this minor.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/information-sciences-technology-telecommunications-minor/
Information Sciences and Technology for Telecommunications Minor,18,IST 220,Networking and Telecommunications,3,Mandatory,"The Telecommunications requirements of this minor constitute three courses (nine credit hours). Students can fulfill this requirement by completing COMM 180 offered by the Telecommunications Department in the Bellisario College of Communications and by completing two additional courses from the following list:; Three IST courses (nine credit hours) constitute the other part of this minor.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/information-sciences-technology-telecommunications-minor/
Information Sciences and Technology for Telecommunications Minor,18,COMM 479,N/A,,Select 6 Credits,"The Telecommunications requirements of this minor constitute three courses (nine credit hours). Students can fulfill this requirement by completing COMM 180 offered by the Telecommunications Department in the Bellisario College of Communications and by completing two additional courses from the following list:; Three IST courses (nine credit hours) constitute the other part of this minor.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/information-sciences-technology-telecommunications-minor/
Information Sciences and Technology for Telecommunications Minor,18,COMM 484,N/A,,Select 6 Credits,"The Telecommunications requirements of this minor constitute three courses (nine credit hours). Students can fulfill this requirement by completing COMM 180 offered by the Telecommunications Department in the Bellisario College of Communications and by completing two additional courses from the following list:; Three IST courses (nine credit hours) constitute the other part of this minor.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/information-sciences-technology-telecommunications-minor/
Information Sciences and Technology for Telecommunications Minor,18,COMM 490,N/A,,Select 6 Credits,"The Telecommunications requirements of this minor constitute three courses (nine credit hours). Students can fulfill this requirement by completing COMM 180 offered by the Telecommunications Department in the Bellisario College of Communications and by completing two additional courses from the following list:; Three IST courses (nine credit hours) constitute the other part of this minor.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/information-sciences-technology-telecommunications-minor/
Information Sciences and Technology for Telecommunications Minor,18,COMM 491,N/A,,Select 6 Credits,"The Telecommunications requirements of this minor constitute three courses (nine credit hours). Students can fulfill this requirement by completing COMM 180 offered by the Telecommunications Department in the Bellisario College of Communications and by completing two additional courses from the following list:; Three IST courses (nine credit hours) constitute the other part of this minor.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/information-sciences-technology-telecommunications-minor/
Information Sciences and Technology for Telecommunications Minor,18,COMM 492,N/A,,Select 6 Credits,"The Telecommunications requirements of this minor constitute three courses (nine credit hours). Students can fulfill this requirement by completing COMM 180 offered by the Telecommunications Department in the Bellisario College of Communications and by completing two additional courses from the following list:; Three IST courses (nine credit hours) constitute the other part of this minor.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/information-sciences-technology-telecommunications-minor/
