Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Photography Minor,19,PHOTO 303,Professional Photography: Studio Technique and Photocomposition,3,Mandatory,"Some courses may require prerequisites.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/photography-minor/
Photography Minor,19,PHOTO 404,Professional Photography Capstone Seminar: Self-Marketing and Professional Presence,4,Mandatory,"Some courses may require prerequisites.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/photography-minor/
Photography Minor,19,,Select 9 credits of PHOTO courses,,Select 9 Credits,"Some courses may require prerequisites.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/photography-minor/
Photography Minor,19,,Select 3 credits of 400-level PHOTO courses,,Select 3 Credits,"Some courses may require prerequisites.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/photography-minor/
