Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Statistics Minor (Science),24,MATH 140,Calculus With Analytic Geometry I,4,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Not including:; Some course may require other coursework as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-minor/
Statistics Minor (Science),24,MATH 141,Calculus with Analytic Geometry II,4,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Not including:; Some course may require other coursework as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-minor/
Statistics Minor (Science),24,STAT 301,N/A,,Select 0-3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Not including:; Some course may require other coursework as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-minor/
Statistics Minor (Science),24,STAT 318,N/A,,Select 0-3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Not including:; Some course may require other coursework as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-minor/
Statistics Minor (Science),24,STAT 319,N/A,,Select 0-3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Not including:; Some course may require other coursework as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-minor/
Statistics Minor (Science),24,STAT 401,N/A,,Select 0-3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Not including:; Some course may require other coursework as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-minor/
Statistics Minor (Science),24,STAT 414,N/A,,Select 0-3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Not including:; Some course may require other coursework as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-minor/
Statistics Minor (Science),24,STAT 415,N/A,,Select 0-3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Not including:; Some course may require other coursework as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-minor/
Statistics Minor (Science),24,,Select 10-12 credits from 400-level STAT courses,,Select 10 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; Not including:; Some course may require other coursework as some courses have prerequisites.",https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-minor/
