Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
German Minor,19,or GER 208Y,,N/A,Mandatory,"All courses in the minor must be taught in German.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-minor/
German Minor,19,GER 302W,Intermediate Composition and Grammar,3,Mandatory,"All courses in the minor must be taught in German.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-minor/
German Minor,19,GER 201,Conversation and Composition,4,Mandatory,"All courses in the minor must be taught in German.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-minor/
German Minor,19,GER 301,Intermediate Speaking and Listening,3,Mandatory,"All courses in the minor must be taught in German.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-minor/
German Minor,19,GER 308Y,N/A,,Select 0-3 Credits,"All courses in the minor must be taught in German.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-minor/
German Minor,19,GER 310,N/A,,Select 0-3 Credits,"All courses in the minor must be taught in German.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-minor/
German Minor,19,GER 344,N/A,,Select 0-3 Credits,"All courses in the minor must be taught in German.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-minor/
German Minor,19,,Select 6 credits of 400-level GER courses,,Select 6 Credits,"All courses in the minor must be taught in German.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-minor/
