Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Supply Chain and Information Sciences and Technology Minor,18,IST 110,"Information, People and Technology",3,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-sciences-technology-minor/
Supply Chain and Information Sciences and Technology Minor,18,SCM 301,Supply Chain Management,3,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-sciences-technology-minor/
Supply Chain and Information Sciences and Technology Minor,18,IST 210,Organization of Data,3,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-sciences-technology-minor/
Supply Chain and Information Sciences and Technology Minor,18,IST 220,Networking and Telecommunications,3,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-sciences-technology-minor/
Supply Chain and Information Sciences and Technology Minor,18,SCM 404,N/A,,Select 6 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-sciences-technology-minor/
Supply Chain and Information Sciences and Technology Minor,18,SCM 405,N/A,,Select 6 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-sciences-technology-minor/
Supply Chain and Information Sciences and Technology Minor,18,SCM 406,N/A,,Select 6 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-sciences-technology-minor/
