Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Military Studies Minor,24,PLSC 200N,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 220,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 413,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 437,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 438,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 439,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 442,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 452,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 453,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 454,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 455,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 456,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 458,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
Military Studies Minor,24,PLSC 467,N/A,,Select 6 Credits,"At least 6 credits must be taken at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
