Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Latina and Latino Studies Minor,18,LTNST 100,Introduction to Latina/o Studies,3,Mandatory,"The minor consists of 18 credits, at least 6 of which must be at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latina-latino-studies-minor/
Latina and Latino Studies Minor,18,LTNST/ENGL 226,N/A,,Select 9 Credits,"The minor consists of 18 credits, at least 6 of which must be at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latina-latino-studies-minor/
Latina and Latino Studies Minor,18,LTNST/WMNST 300,N/A,,Select 9 Credits,"The minor consists of 18 credits, at least 6 of which must be at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latina-latino-studies-minor/
Latina and Latino Studies Minor,18,LTNST/SPAN 315N,N/A,,Select 9 Credits,"The minor consists of 18 credits, at least 6 of which must be at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latina-latino-studies-minor/
Latina and Latino Studies Minor,18,LTNST/CMLIT 403,N/A,,Select 9 Credits,"The minor consists of 18 credits, at least 6 of which must be at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latina-latino-studies-minor/
Latina and Latino Studies Minor,18,LTNST/ENGL 426,N/A,,Select 9 Credits,"The minor consists of 18 credits, at least 6 of which must be at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latina-latino-studies-minor/
Latina and Latino Studies Minor,18,SPAN 3,N/A,,Select 9 Credits,"The minor consists of 18 credits, at least 6 of which must be at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latina-latino-studies-minor/
Latina and Latino Studies Minor,18,,Select 6 credits from approved list in consultation with an academic adviser,,Select 6 Credits,"The minor consists of 18 credits, at least 6 of which must be at the 400 level.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latina-latino-studies-minor/
