Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Graphic Design Minor,21,GD 101,Design Foundation I,3,Mandatory,"For a minor in Graphic Design a minimum of 21 credits is required.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/graphic-design-minor/
Graphic Design Minor,21,GD 200,Graphic Design Studio I,3,Mandatory,"For a minor in Graphic Design a minimum of 21 credits is required.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/graphic-design-minor/
Graphic Design Minor,21,GD 102,Design Foundation 2,3,Mandatory,"For a minor in Graphic Design a minimum of 21 credits is required.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/graphic-design-minor/
Graphic Design Minor,21,GD 406,Minor Capstone Studio,3,Mandatory,"For a minor in Graphic Design a minimum of 21 credits is required.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/graphic-design-minor/
Graphic Design Minor,21,GD 405,Minor Advanced Studio,3,Mandatory,"For a minor in Graphic Design a minimum of 21 credits is required.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/graphic-design-minor/
Graphic Design Minor,21,GD 100,Introduction to Graphic Design,3,Mandatory,"For a minor in Graphic Design a minimum of 21 credits is required.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/graphic-design-minor/
Graphic Design Minor,21,GD 201,Typography,3,Mandatory,"For a minor in Graphic Design a minimum of 21 credits is required.; A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/graphic-design-minor/
