Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Cybersecurity Computational Foundations Minor,18,CMPSC 443,Introduction to Computer and Network Security,3,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
Cybersecurity Computational Foundations Minor,18,CMPEN/EE 362,Communication Networks,3,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
Cybersecurity Computational Foundations Minor,18,CMPSC 473,Operating Systems Design & Construction,3,Mandatory,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
Cybersecurity Computational Foundations Minor,18,CMPEN 462,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
Cybersecurity Computational Foundations Minor,18,CMPSC 447,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
Cybersecurity Computational Foundations Minor,18,CMPEN 431,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
Cybersecurity Computational Foundations Minor,18,CMPSC 431W,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
Cybersecurity Computational Foundations Minor,18,CMPSC 461,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
Cybersecurity Computational Foundations Minor,18,CMPSC 464,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
Cybersecurity Computational Foundations Minor,18,CMPSC 475,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).",https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
