Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Theatre Minor,18,THEA 100,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; The list of department-approved supporting courses can be found at: https://arts.psu.edu/degrees/theatre-minor (please scroll to bottom of page)",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/theatre-minor/
Theatre Minor,18,THEA 101N,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; The list of department-approved supporting courses can be found at: https://arts.psu.edu/degrees/theatre-minor (please scroll to bottom of page)",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/theatre-minor/
Theatre Minor,18,THEA 105,N/A,,Select 3 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; The list of department-approved supporting courses can be found at: https://arts.psu.edu/degrees/theatre-minor (please scroll to bottom of page)",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/theatre-minor/
Theatre Minor,18,,"Select 15 credits of THEA, DANCE, or courses from the approved list. A minimum of 6 credits from the 15 must be at the 400 level.",,Select 15 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; The list of department-approved supporting courses can be found at: https://arts.psu.edu/degrees/theatre-minor (please scroll to bottom of page)",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/theatre-minor/
