Certificate,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Geospatial Big Data Analytics,12,GEOG 365,,3.0,Mandatory,"To earn an undergraduate certificate in Geospatial Big Data Analytics, a minimum of 12 credits is required.; Prerequisites not included in Geospatial Big Data Certificate: GEOG 260: prerequisite for GEOG 361, GEOG 362, GEOG 363, GEOG 365 GEOG 361: prerequisite for GEOG 461W GEOG 362: prerequisite for GEOG 462, GEOG 481 GEOG 363: prerequisite for GEOG 463, GEOG 465 GEOG 364 or 300/400 level statistics course: prerequisite for GEOG 464",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/geospatial-big-data-analytics-certificate/
Geospatial Big Data Analytics,12,GEOG 461W,,3.0,Select N/A Credits,"To earn an undergraduate certificate in Geospatial Big Data Analytics, a minimum of 12 credits is required.; Prerequisites not included in Geospatial Big Data Certificate: GEOG 260: prerequisite for GEOG 361, GEOG 362, GEOG 363, GEOG 365 GEOG 361: prerequisite for GEOG 461W GEOG 362: prerequisite for GEOG 462, GEOG 481 GEOG 363: prerequisite for GEOG 463, GEOG 465 GEOG 364 or 300/400 level statistics course: prerequisite for GEOG 464",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/geospatial-big-data-analytics-certificate/
Geospatial Big Data Analytics,12,GEOG 464,,3.0,Select N/A Credits,"To earn an undergraduate certificate in Geospatial Big Data Analytics, a minimum of 12 credits is required.; Prerequisites not included in Geospatial Big Data Certificate: GEOG 260: prerequisite for GEOG 361, GEOG 362, GEOG 363, GEOG 365 GEOG 361: prerequisite for GEOG 461W GEOG 362: prerequisite for GEOG 462, GEOG 481 GEOG 363: prerequisite for GEOG 463, GEOG 465 GEOG 364 or 300/400 level statistics course: prerequisite for GEOG 464",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/geospatial-big-data-analytics-certificate/
Geospatial Big Data Analytics,12,GEOG 465,,3.0,Select N/A Credits,"To earn an undergraduate certificate in Geospatial Big Data Analytics, a minimum of 12 credits is required.; Prerequisites not included in Geospatial Big Data Certificate: GEOG 260: prerequisite for GEOG 361, GEOG 362, GEOG 363, GEOG 365 GEOG 361: prerequisite for GEOG 461W GEOG 362: prerequisite for GEOG 462, GEOG 481 GEOG 363: prerequisite for GEOG 463, GEOG 465 GEOG 364 or 300/400 level statistics course: prerequisite for GEOG 464",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/geospatial-big-data-analytics-certificate/
Geospatial Big Data Analytics,12,GEOG 485,,3.0,Select N/A Credits,"To earn an undergraduate certificate in Geospatial Big Data Analytics, a minimum of 12 credits is required.; Prerequisites not included in Geospatial Big Data Certificate: GEOG 260: prerequisite for GEOG 361, GEOG 362, GEOG 363, GEOG 365 GEOG 361: prerequisite for GEOG 461W GEOG 362: prerequisite for GEOG 462, GEOG 481 GEOG 363: prerequisite for GEOG 463, GEOG 465 GEOG 364 or 300/400 level statistics course: prerequisite for GEOG 464",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/geospatial-big-data-analytics-certificate/
Geospatial Big Data Analytics,12,GEOG 462,,3.0,Select N/A Credits,"To earn an undergraduate certificate in Geospatial Big Data Analytics, a minimum of 12 credits is required.; Prerequisites not included in Geospatial Big Data Certificate: GEOG 260: prerequisite for GEOG 361, GEOG 362, GEOG 363, GEOG 365 GEOG 361: prerequisite for GEOG 461W GEOG 362: prerequisite for GEOG 462, GEOG 481 GEOG 363: prerequisite for GEOG 463, GEOG 465 GEOG 364 or 300/400 level statistics course: prerequisite for GEOG 464",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/geospatial-big-data-analytics-certificate/
Geospatial Big Data Analytics,12,GEOG 463,,3.0,Select N/A Credits,"To earn an undergraduate certificate in Geospatial Big Data Analytics, a minimum of 12 credits is required.; Prerequisites not included in Geospatial Big Data Certificate: GEOG 260: prerequisite for GEOG 361, GEOG 362, GEOG 363, GEOG 365 GEOG 361: prerequisite for GEOG 461W GEOG 362: prerequisite for GEOG 462, GEOG 481 GEOG 363: prerequisite for GEOG 463, GEOG 465 GEOG 364 or 300/400 level statistics course: prerequisite for GEOG 464",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/geospatial-big-data-analytics-certificate/
Geospatial Big Data Analytics,12,GEOG 481,,3.0,Select N/A Credits,"To earn an undergraduate certificate in Geospatial Big Data Analytics, a minimum of 12 credits is required.; Prerequisites not included in Geospatial Big Data Certificate: GEOG 260: prerequisite for GEOG 361, GEOG 362, GEOG 363, GEOG 365 GEOG 361: prerequisite for GEOG 461W GEOG 362: prerequisite for GEOG 462, GEOG 481 GEOG 363: prerequisite for GEOG 463, GEOG 465 GEOG 364 or 300/400 level statistics course: prerequisite for GEOG 464",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/geospatial-big-data-analytics-certificate/
