Certificate,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Labor and Human Resources,12,LHR 201,,3.0,Mandatory,"To earn an undergraduate certificate in Labor and Human Resources, a minimum of 12 credits is required.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-human-resources-certificate/
Labor and Human Resources,12,LHR 100,,3.0,Mandatory,"To earn an undergraduate certificate in Labor and Human Resources, a minimum of 12 credits is required.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-human-resources-certificate/
Labor and Human Resources,12,LHR 304,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Labor and Human Resources, a minimum of 12 credits is required.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-human-resources-certificate/
Labor and Human Resources,12,LHR 305,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Labor and Human Resources, a minimum of 12 credits is required.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-human-resources-certificate/
Labor and Human Resources,12,LHR 400,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Labor and Human Resources, a minimum of 12 credits is required.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-human-resources-certificate/
Labor and Human Resources,12,LHR 403,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Labor and Human Resources, a minimum of 12 credits is required.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-human-resources-certificate/
