Certificate,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Product Innovation Entrepreneurship,9,BA 250,,3.0,Mandatory,"To earn an undergraduate certificate in Product Innovation Entrepreneurship, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/engineering/product-innovation-entrepreneurship-certificate/
Product Innovation Entrepreneurship,9,ENGR 411,,3.0,Mandatory,"To earn an undergraduate certificate in Product Innovation Entrepreneurship, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/engineering/product-innovation-entrepreneurship-certificate/
Product Innovation Entrepreneurship,9,ENGR 310,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Product Innovation Entrepreneurship, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/engineering/product-innovation-entrepreneurship-certificate/
Product Innovation Entrepreneurship,9,ENGR 407,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Product Innovation Entrepreneurship, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/engineering/product-innovation-entrepreneurship-certificate/
Product Innovation Entrepreneurship,9,ENGR 415,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Product Innovation Entrepreneurship, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/engineering/product-innovation-entrepreneurship-certificate/
Product Innovation Entrepreneurship,9,ENTR 300,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Product Innovation Entrepreneurship, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/engineering/product-innovation-entrepreneurship-certificate/
Product Innovation Entrepreneurship,9,ENTR 430,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Product Innovation Entrepreneurship, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/engineering/product-innovation-entrepreneurship-certificate/
Product Innovation Entrepreneurship,9,MGMT 427,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Product Innovation Entrepreneurship, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/engineering/product-innovation-entrepreneurship-certificate/
Product Innovation Entrepreneurship,9,MGMT 431,,3.0,Select 6 Credits,"To earn an undergraduate certificate in Product Innovation Entrepreneurship, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/engineering/product-innovation-entrepreneurship-certificate/
