Certificate,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Information Sciences and Technology,12,IST 210,,3,Mandatory,"To earn an undergraduate certificate in Information Sciences and Technology, a minimum of 12 credits is required.; A grade of ""C"" or higher is required in all courses for the certificate; no course substitutions are permitted. Courses taken more than 10 years ago will not apply automatically towards completion of the certificate but instead will require review by the academic unit.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/information-sciences-technology-certificate/
Information Sciences and Technology,12,IST 250,,3,Mandatory,"To earn an undergraduate certificate in Information Sciences and Technology, a minimum of 12 credits is required.; A grade of ""C"" or higher is required in all courses for the certificate; no course substitutions are permitted. Courses taken more than 10 years ago will not apply automatically towards completion of the certificate but instead will require review by the academic unit.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/information-sciences-technology-certificate/
Information Sciences and Technology,12,IST 110,,3,Mandatory,"To earn an undergraduate certificate in Information Sciences and Technology, a minimum of 12 credits is required.; A grade of ""C"" or higher is required in all courses for the certificate; no course substitutions are permitted. Courses taken more than 10 years ago will not apply automatically towards completion of the certificate but instead will require review by the academic unit.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/information-sciences-technology-certificate/
Information Sciences and Technology,12,IST 220,,3,Mandatory,"To earn an undergraduate certificate in Information Sciences and Technology, a minimum of 12 credits is required.; A grade of ""C"" or higher is required in all courses for the certificate; no course substitutions are permitted. Courses taken more than 10 years ago will not apply automatically towards completion of the certificate but instead will require review by the academic unit.; No Prerequisites Required.",https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/information-sciences-technology-certificate/
