Certificate,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
"Justice, Ethics",12,GEOG 220,,3.0,Select 3 Credits,"To earn an undergraduate certificate in Justice, Ethics, Diversity in Space, a minimum of 12 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/justice-ethics-diversity-space-certificate/
"Justice, Ethics",12,GEOG 230,,3.0,Select 3 Credits,"To earn an undergraduate certificate in Justice, Ethics, Diversity in Space, a minimum of 12 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/justice-ethics-diversity-space-certificate/
"Justice, Ethics",12,GEOG 324,,3.0,Select 9 Credits,"To earn an undergraduate certificate in Justice, Ethics, Diversity in Space, a minimum of 12 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/justice-ethics-diversity-space-certificate/
"Justice, Ethics",12,GEOG 328,,3.0,Select 9 Credits,"To earn an undergraduate certificate in Justice, Ethics, Diversity in Space, a minimum of 12 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/justice-ethics-diversity-space-certificate/
"Justice, Ethics",12,GEOG 425,,3.0,Select 9 Credits,"To earn an undergraduate certificate in Justice, Ethics, Diversity in Space, a minimum of 12 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/justice-ethics-diversity-space-certificate/
"Justice, Ethics",12,GEOG 426Y,,3.0,Select 9 Credits,"To earn an undergraduate certificate in Justice, Ethics, Diversity in Space, a minimum of 12 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/justice-ethics-diversity-space-certificate/
"Justice, Ethics",12,GEOG 428W,,3.0,Select 9 Credits,"To earn an undergraduate certificate in Justice, Ethics, Diversity in Space, a minimum of 12 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/justice-ethics-diversity-space-certificate/
"Justice, Ethics",12,GEOG 433,,3.0,Select 9 Credits,"To earn an undergraduate certificate in Justice, Ethics, Diversity in Space, a minimum of 12 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/justice-ethics-diversity-space-certificate/
