Certificate,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Agricultural Stewardship and Conservation,11,ERM 495,,1-3,Mandatory,"To earn an undergraduate certificate in Agricultural Stewardship and Conservation, a minimum of 11 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-stewardship-conservation-certificate/
Agricultural Stewardship and Conservation,11,SOILS 101,,3,Mandatory,"To earn an undergraduate certificate in Agricultural Stewardship and Conservation, a minimum of 11 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-stewardship-conservation-certificate/
Agricultural Stewardship and Conservation,11,ERM 496,,3,Mandatory,"To earn an undergraduate certificate in Agricultural Stewardship and Conservation, a minimum of 11 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-stewardship-conservation-certificate/
Agricultural Stewardship and Conservation,11,SOILS 418,,3,Mandatory,"To earn an undergraduate certificate in Agricultural Stewardship and Conservation, a minimum of 11 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-stewardship-conservation-certificate/
Agricultural Stewardship and Conservation,11,ERM 426,,1,Mandatory,"To earn an undergraduate certificate in Agricultural Stewardship and Conservation, a minimum of 11 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-stewardship-conservation-certificate/
Agricultural Stewardship and Conservation,11,ASM 327,,3,Select N/A Credits,"To earn an undergraduate certificate in Agricultural Stewardship and Conservation, a minimum of 11 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-stewardship-conservation-certificate/
Agricultural Stewardship and Conservation,11,BE 307,,3,Select N/A Credits,"To earn an undergraduate certificate in Agricultural Stewardship and Conservation, a minimum of 11 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-stewardship-conservation-certificate/
Agricultural Stewardship and Conservation,11,SOILS 422,,3,Select N/A Credits,"To earn an undergraduate certificate in Agricultural Stewardship and Conservation, a minimum of 11 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-stewardship-conservation-certificate/
