Certificate,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Instructor Development for Professionals,9,WFED 106,,3,Mandatory,"To earn an undergraduate certificate in Instructor Development for Professionals, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/education/instructor-development-professionals-certificate/
Instructor Development for Professionals,9,WFED 207W,,3,Mandatory,"To earn an undergraduate certificate in Instructor Development for Professionals, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/education/instructor-development-professionals-certificate/
Instructor Development for Professionals,9,WFED 105,,3,Mandatory,"To earn an undergraduate certificate in Instructor Development for Professionals, a minimum of 9 credits is required.",https://bulletins.psu.edu/undergraduate/colleges/education/instructor-development-professionals-certificate/
