major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Planetary Science and Astronomy B.S.,EARTH 100|EARTH 103N|EARTH 106|EARTH 150|EARTH 402|GEOG 160|GEOSC 201|GEOSC 202|GEOSC 203|GEOSC 204|METEO 101|METEO 201,,12.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
Planetary Science and Astronomy B.S.,EARTH 100|EARTH 103N|EARTH 106|EARTH 150|EARTH 402|GEOG 160|GEOSC 201|GEOSC 202|GEOSC 203|GEOSC 204|METEO 101|METEO 201,,12.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
Planetary Science and Astronomy B.S.,EARTH 100|EARTH 103N|EARTH 106|EARTH 150|EARTH 402|GEOG 160|GEOSC 201|GEOSC 202|GEOSC 203|GEOSC 204|METEO 101|METEO 201,,12.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
Planetary Science and Astronomy B.S.,EARTH 100|EARTH 103N|EARTH 106|EARTH 150|EARTH 402|GEOG 160|GEOSC 201|GEOSC 202|GEOSC 203|GEOSC 204|METEO 101|METEO 201,,12.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
Planetary Science and Astronomy B.S.,BIOL 474 | GEOSC 474,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
Planetary Science and Astronomy B.S.,ASTRO 402W,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
Planetary Science and Astronomy B.S.,ENGL 202C,; †‡,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
Planetary Science and Astronomy B.S.,ASTRO 140,‡†,3.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
Planetary Science and Astronomy B.S.,ASTRO 401,,4.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
Planetary Science and Astronomy B.S.,CAS  100B,"CAS 100, , ,",3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/planetary-science-and-astronomy-bs/
