major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Secondary Education B.S.,EDTHP 115|EDTHP 115A|3 credits at the 400 level of any EDTHP course,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,GEOSC  204,", , , ,",34.0,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,SCIED 411W,,3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,SPLED 403B,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,PSYCH  412,or †,3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,GEOSC  424,", , , , or",34.0,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,PSYCH 100,; †,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CHEM  212,", , , , , , ,",3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,SCIED 412,,3.0,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,PSYCH 412,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,SPLED 400,,4.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,STAT  200,", ,",4.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,BIOL 240W,,4.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,BIOL 220W,,4.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,ENGL 202A,or  202B,3.0,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CHEM  213,", , , , , , ,",3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CHEM 112,†,3.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,EDUC 100,,1.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,BMB  252,or  and,4.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CAS 100A,‡,3.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CHEM 110,†,3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CHEM 111,†,1.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,PHYS 250,or  211,4.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CHEM 113,,1.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,EDPSY 14,,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,BIOL 110,†,4.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,HDFS 239,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,MATH 141,",  141B,",4.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,PHYS 251,or  212,4.0,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,MATH 140,or  140B‡,4.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,ENGL 15,‡,3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CI 495E,; 3,15.0,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CI 495C,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CI 295,,2.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
Secondary Education B.S.,CI 280,; †,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/secondary-education-bs/
