major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Cybersecurity Analytics and Operations B.S.,CYBER 100S,,3.0,0,1,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 342W,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CAS  100A,", ,",3.0,0,0,1,,Fall; Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CAS  100B,", , or",3.0,0,0,1,,Fall; Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 262,,3.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 362,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 366,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 440,,3.0,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,ENGL 202C,; or  202D‡,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,ENGL 202D,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,MATH 110,; ‡,4.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,STAT 200,; ‡,4.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,MATH 140,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 230,,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 242,,3.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SCM 200,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 311,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 231,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
