major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Biotechnology B.S.,MICRB 421W,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BIOTC 489,2,3.0,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,MICRB 410,; 2,3.0,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,MICRB 202,; or  203,2.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,MICRB 201,; 1,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,ENGL 202C,",  202A,  202B,",3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BIOTC 416,2,2.0,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BIOTC 459,2,3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BIOTC 479,2,3.0,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,CHEM 113,; †,1.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BIOL 322,,3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,CHEM 203,or  212 and  213,3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,PHYS 251,; †,4.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,PHYS 250,; †,4.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,MATH 141,; or  141B‡†,4.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,CHEM 112,; †,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,MATH 140,; or  140B‡†,4.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,CHEM 111,; †,1.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,CHEM 110,; †,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,CAS 100A,",  100B,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,STAT 250,,3.0,0,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,CHEM 202,or  210,3.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,ENGL 15,or  30H‡,3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BMB 442,,3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BMB 252,; 1,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BMB 251,; 1,3.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BMB 221,,2.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,BMB 211,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
Biotechnology B.S.,PSU 16,,1.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/biotechnology-bs/
