major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Agricultural Science B.S.,AEE 400|CED 450|INTAG 100N|Any College of Agricultural Sciences international course,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AGECO 122|AGECO 201|EGEE 101|FOR 470|SOILS 71|SOILS 101|SOILS 412W|WFS 209N,,6.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AGECO 122|AGECO 201|EGEE 101|FOR 470|SOILS 71|SOILS 101|SOILS 412W|WFS 209N,,6.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AGECO 144|AGECO 457|ANSC 207|ANSC 208|ERM 210|FDSC 200|PLANT 217,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AG 160|AGECO 134N|CED 201|FDSC 105,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,BIOL 11|BIOL 12|BIOL 110|BISC 3,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,CHEM 101|CHEM 110|CHEM 130,,3.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,INTAG  100N,", , , , , FOR 488Y, or",3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,SOILS  101,", , , , , , , ,",3.0,0,0,1,Third Year; Second Year,Fall; Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,WFS  209N,", , , , , , , , or",3.0,0,0,1,Second Year; Third Year,Spring; Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,FDSC  105,", , , ,",3.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,ENGL 202C,; or  202D‡†,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,ANSC  207,", , , , , ,",3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,ENGL 202D,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,ANSC  208,", , , , , ,",3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,FDSC  200,", , , , , ,",3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,CAS 100A,",  100B,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,ANSC 290,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,FOR  418,", , , , , FOR 488Y,",3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,STS  105,", , , , or",3.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AGSC 100,,1.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AEE 330W,; or  440,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AEE 311,; or  465,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,BISC  3,",  and , or",34.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AEE 465,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AEE 460,,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AEE 440,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AEE 360,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,ENGL 15,"; ,  30H,",3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,ERM 151,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
Agricultural Science B.S.,AEE 100,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/agricultural-science-bs/
