major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Organizational Leadership B.A.,OLEAD 465 | LHR 465,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,OLEAD 464 | LHR 464,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,ENGL  138T,", , , ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,OLEAD 201,,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,OLEAD 210,,3.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,PSYCH 100,; †,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,PSYCH 484,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,OLEAD 100,,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,ENGL 202A,",  202B,  202C,",3.0,0,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,CAS 100A,",  100B,  100C,  138T,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,LHR  460,,3.0,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,LHR  437,", , ,",3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,LHR  202,or  †,3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,PHIL  10,,3.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,CAS  404,", , , or",3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
Organizational Leadership B.A.,ENGL 15,",  30H,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
