major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
German B.A.,GER 420|GER 431|GER 432|GER 440|GER 472|GER 489,,6.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 420|GER 431|GER 432|GER 440|GER 472|GER 489,,6.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 200|German at the 100-level,,3.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 411|GER 412|GER 430,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,ENGL  138T,", , , ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,ENGL 202B,‡,3.0,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,CAS  137H,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 401Y,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 302W,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,CAS 100A,",  100B,  100C,  138T,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,ESL  15,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 201,,4.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 301,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 344,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 310,,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 1,,4.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
