major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Classics and Ancient Mediterranean Studies B.A.,CAMS 400W,,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/classics-ancient-mediterranean-studies-ba/
Classics and Ancient Mediterranean Studies B.A.,CAMS 5,,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/classics-ancient-mediterranean-studies-ba/
