major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Latin American Studies B.A.,AFAM/SPAN 132|ANTH 8|ANTH 422|CMLIT 405|ECON 14|ECON 102|ECON 104|ECON 333|ECON 433|HIST 467|HIST 468|PLSC 422|PLSC 442|PORT 2|PORT 3|PORT 405|SPAN 300|SPAN 305|SPAN 410|SPAN 412|SPAN 472|SPAN 476,,18.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,AFAM/SPAN 132|ANTH 8|ANTH 422|CMLIT 405|ECON 14|ECON 102|ECON 104|ECON 333|ECON 433|HIST 467|HIST 468|PLSC 422|PLSC 442|PORT 2|PORT 3|PORT 405|SPAN 300|SPAN 305|SPAN 410|SPAN 412|SPAN 472|SPAN 476,,18.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,AFAM/SPAN 132|ANTH 8|ANTH 422|CMLIT 405|ECON 14|ECON 102|ECON 104|ECON 333|ECON 433|HIST 467|HIST 468|PLSC 422|PLSC 442|PORT 2|PORT 3|PORT 405|SPAN 300|SPAN 305|SPAN 410|SPAN 412|SPAN 472|SPAN 476,,18.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,AFAM/SPAN 132|ANTH 8|ANTH 422|CMLIT 405|ECON 14|ECON 102|ECON 104|ECON 333|ECON 433|HIST 467|HIST 468|PLSC 422|PLSC 442|PORT 2|PORT 3|PORT 405|SPAN 300|SPAN 305|SPAN 410|SPAN 412|SPAN 472|SPAN 476,,18.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,AFAM/SPAN 132|ANTH 8|ANTH 422|CMLIT 405|ECON 14|ECON 102|ECON 104|ECON 333|ECON 433|HIST 467|HIST 468|PLSC 422|PLSC 442|PORT 2|PORT 3|PORT 405|SPAN 300|SPAN 305|SPAN 410|SPAN 412|SPAN 472|SPAN 476,,18.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,AFAM/SPAN 132|ANTH 8|ANTH 422|CMLIT 405|ECON 14|ECON 102|ECON 104|ECON 333|ECON 433|HIST 467|HIST 468|PLSC 422|PLSC 442|PORT 2|PORT 3|PORT 405|SPAN 300|SPAN 305|SPAN 410|SPAN 412|SPAN 472|SPAN 476,,18.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,HIST 178,; †,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,SPAN 200,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,ANTH 45N,; †,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,PLSC 456,,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,SPAN 100,†2,3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,SPAN 131,,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,HIST 179,; †,3.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
Latin American Studies B.A.,PORT 1,,4.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
