major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Computer Science B.S.,STAT 418 | MATH 418,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,STAT 319 | MATH 319,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,STAT 318 | MATH 318,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,STAT 415 | MATH 415,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,STAT 414 | MATH 414,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 483W,; or  431W,3,0,1,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 431W,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 475,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 471,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 465,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 458,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 461,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 464,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,ENGL 137H,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 456,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 473,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 331,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,ENGL 138T,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,ENGL 202C,; ‡†,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 455,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 451,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 450,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 467,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 270,,4,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 221,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 431,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 360,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 362,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 444,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 454,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 121,; or  131‡,3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 275,or &,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 131,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 122,; or  132,3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 443,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 311,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 442,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 132,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,PHYS 211,; †,4,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,PHYS 213,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CAS 100B,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,PHYS 214,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,PHYS 212,; †,4,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,MATH 141,; ‡†,4,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,MATH 220,,23,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,MATH 140,; ‡†,4,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CAS 100A,; or  100B ‡†,3,0,1,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,MATH 230,,4,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,ENGL 15,; ‡,3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,EE 456,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
