major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Biomedical Engineering B.S.,CHEM 110,; †,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,PHYS 211,; †,4.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,MATH 251,,4.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 403,,1.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 413,,3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 409,,3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 402,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 401,,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 423,,3.0,0,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 313,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 429,,2.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,ESL  15,", ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 301,,4.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 201,,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 100,†,1.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 440,,1.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,BME 303,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
Biomedical Engineering B.S.,ENGL 15,"; ,  30H,",3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-bs/
