major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Premedicine B.S.,BIOL 421|BIOL 437|BIOL 472|BIOL 473|MICRB 412|MICRB 422,,4.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,PHYS 211|PHYS 212|PHYS 213|PHYS 214|PHYS 250|PHYS 251,,8.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,PHYS 211|PHYS 212|PHYS 213|PHYS 214|PHYS 250|PHYS 251,,8.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,BMB 400|BMB 401|BMB 402|CHEM 450|CHEM 452,,5.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,PHIL 432 | BIOET 432,,3,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,PSYCH 100,; †,3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,CHEM 213W,,2,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,MATH 141B,or  141 ‡†,4,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,BIOL 230W,,4,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,BIOL 240W,,4,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,ENGL 202C,",  202A,  202B,",3,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,MATH 140B,or  140 ‡†,4,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,CHEM 212,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,CHEM 210,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,CHEM 113,; †,1,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,CHEM 112,; †,3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,CAS 100A,",  100B,",3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,CHEM 110,; †,3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,BIOL 110,; †,4,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,NUTR 251,; †,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,CHEM 111,; †,1,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,STAT 200,,34,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,STAT 250,,3,0,1,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,HPA 101,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,ESL  15,", ,",3,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,ENGL 15,",  30H,",3,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,SC 494,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
Premedicine B.S.,SOC 1,; †,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/premedicine-bs/
