major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Social Data Analytics B.S.,CMPSC 431W|CMPSC 448|CMPSC 465|DS 320|DS 402|DS/CMPSC 410|STAT/MATH 319|STAT 440|STAT 464|Analytics courses from a department list,,9.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,CMPSC 431W|CMPSC 448|CMPSC 465|DS 320|DS 402|DS/CMPSC 410|STAT/MATH 319|STAT 440|STAT 464|Analytics courses from a department list,,9.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,CMPSC 431W|CMPSC 448|CMPSC 465|DS 320|DS 402|DS/CMPSC 410|STAT/MATH 319|STAT 440|STAT 464|Analytics courses from a department list,,9.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,PHIL 106|PHIL 107|PHIL 233Z|PHIL 406|PHIL 407,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,PLSC 3|PLSC 7N|PLSC 14|PLSC 17N,,3.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,STAT 318 | MATH 318,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,ENGL  138T,"CAS 100, , , , ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,CMPSC 221,,3.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,CAS  138T,"CAS 100, , , , ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,CAS  137H,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,ENGL 202A,",  202B,  202C,",3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,CMPSC 360,,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,CMPSC 131,,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,CMPSC 132,,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,MATH 141,; ‡†,4.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,MATH 140,; ‡†,4.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,MATH 220,,2.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,SODA 308,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,STAT 380,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,PLSC 309,,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,STAT 184,,2.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,SODA 496,,6.0; 3.0,1,0,1,Fourth Year,Spring; Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,IST 210,,3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,ESL  15,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,PLSC 10,; †,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,DS 330,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,DS 300,"; ,  310,",3.0,1,0,1,Third Year; Fourth Year,Fall; Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,DS 220,,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
Social Data Analytics B.S.,DS 310,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
