major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Materials Science and Engineering B.S.,MATSE 412|MATSE 417|MATSE 435|MATSE 446|MATSE 447|MATSE 463|MATSE 468|MATSE 471|MATSE 473,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 410|MATSE 415|MATSE 421|MATSE 445|MATSE 455,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 411|MATSE 422|MATSE 425|MATSE 441|MATSE 450,,3.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 493W,; or  494W4,3; 302; 031,1,0,1,Fourth Year,Fall; Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 494W,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 492W,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,ENGL  202C,or  ‡†,3,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATH 141G,,4,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 413,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,CHEM  112,or  2,3,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 112,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,CMPSC 200,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATH 140G,,4,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,EMSC 100S,; ‡†1,3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,ENGL 202C,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 201,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 202,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 400,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 401,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 402,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 436,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 419,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 430,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
