major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Middle Level Education B.S.,CMLIT 101|CMLIT 109|CMLIT 110|CMLIT 111|ENGL 135|ENGL 139|ENGL 194|ENGL 221|ENGL 222|ENGL 226|ENGL 231|ENGL 232|ENGL 245,,3.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,SPLED 403A,; †,3.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,EDPSY  101,", ,",34.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,EDTHP 115,; †,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,SCIED 458,; †1,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,SSED 430W,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,SPLED 400,; †,4.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,MTHED 420,; †1,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,ENGL 202A,or  202B†,3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,EDPSY 14,; †,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,EDUC 100,,1.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,STAT 100,",  200,",34.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,CAS 100A,†,3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,LLED 450,†2 4,3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,HDFS 239,; †,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,MATH 200,; †,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,SOC 119N,†,4.0,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,LLED 402,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,LLED 401,; †,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,LLED 400,; †,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,ENGL 15,or  30H,3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,CI 495F,; †3,3.0,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,CI 495D,; †3,12.0,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,CI 495B,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,CI 295B,; †,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,CI 280,; †,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
Middle Level Education B.S.,CI 405,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/education/middle-level-education-bs/
