major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Animal Science B.S.,ANSC 305|ANSC 306|ANSC 308|ANSC 309|ANSC 310|ANSC 311|ANSC 315|ANSC 324|ANSC 327,,3.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 150S,,2,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ECON  102,or  †,3,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,MICRB 202,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,MICRB 106,; †,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,MICRB 107,; †,12; 1,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,MICRB 201,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ENGL 202A,",  202B,  202C,",3,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,CHEM 101,,23,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,CHEM 130,; †,3,0,1,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,CHEM 210,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,CHEM 110,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,CAS 100A,‡,3,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,BIOL 222,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,BIOL 110,; †,4,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 100,; 1,3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,CHEM 202,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 322,; 1,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ECON 102,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 331,; 1,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,AGBM 101,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 201,; 1,4,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 207,; 1,2,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 208,; 1,1,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 290,; 1,1,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 300,; 1,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ANSC 301,; 1,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,ENGL 15,or  30H ‡,3,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
Animal Science B.S.,BMB 211,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/animal-science-bs/
