major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Psychology B.S.,PSYCH 253|PSYCH 256|PSYCH 260|PSYCH 261|PSYCH 212|PSYCH 221|PSYCH 231|PSYCH 238|PSYCH 243|PSYCH 269|PSYCH 270|PSYCH 281,,6.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,PSYCH 253|PSYCH 256|PSYCH 260|PSYCH 261|PSYCH 212|PSYCH 221|PSYCH 231|PSYCH 238|PSYCH 243|PSYCH 269|PSYCH 270|PSYCH 281,,6.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,ENGL  138T,"CAS 100, ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,ENGL  137H,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,PSYCH  200,,4.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,PSYCH 301W,; or  300,4.0,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,CAS  137H,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,ENGL 202A,; ‡,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,PSYCH 100,,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,PSYCH 105,,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,PSYCH 200,,4.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,CAS  138T,"CAS 100, ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,PSYCH 490,,3.0,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
Psychology B.S.,STAT 200,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
