major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Economics B.S.,CMPSC 101,; or  203 ‡,34; 3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,CMPSC 203,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,ENGL 202A,",  202B,  202C,",3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,CAS 100A,",  100B,",3,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,ECON 102,; or  104,3,1,0,1,,Fall; Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,ECON 104,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,ECON 106,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,ECON 302,; or  304,3,1,0,1,Second Year,Fall; Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,ECON 304,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,ECON 306,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,MATH 110,; or  140 ‡,4,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,MATH 140,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,ENGL 15,",  30H,",3,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
Economics B.S.,ESL  15,", ,",3,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
