major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Aerospace Engineering B.S.,EMCH 210|EMCH 211|EMCH 213|AERSP 401A|AERSP 401B|AERSP 402A|AERSP 402B,,5.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,CMPSC 121|CMPSC 131|CMPSC 200|CMPSC 201,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,ECON 102|ECON 104|ECON 14,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 424|EE 210|EE 212,,3.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 305W,; †,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 311,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,ENGL 202C,; ‡†,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 450,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 410,,3,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 313,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 306,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 309,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 304,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 413,; or  450,3,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 301,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 312,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,EDSGN 100,,3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,MATH 230,,4,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,EMCH 212,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,EMCH 315,,2,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,EMCH 316,,1,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,MATH 251,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,ENGL 30H,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,MATH 220,,23; 2,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,MATH 250,,34; 3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,CAS 100A,; or  100B ‡†,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,PHYS 211,; †,4,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,PHYS 214,,2,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,MATH 141,; or  141E ‡†,4,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
