major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Hospitality Management B.S.,CAS  100B,"CAS 100, , ,",3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,ENGL 202A,",  202B,  202C,",3,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,CAS  100C,"CAS 100, , ,",3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,STAT 100,; or  200‡†,34,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,NUTR 100,†,3,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,STAT 200,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,ECON 102,; †,3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 290W,,3,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,ESL  15,", ,",3,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 265W,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,ENGL 15,",  30H,",3,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 336,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 203,,1,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 230,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 235,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 242,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 271,,2,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 280,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 202,,1,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 490,,3,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 330,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 355,,3,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 366,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 430,,3,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 480,,3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 492,; 1,1,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 350,; ‡†,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 101,; †,3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 272,,2,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
