major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Film Production B.A.,COMM 346|COMM 437|COMM 437A|COMM 438|COMM 439|COMM 440|COMM 443|COMM 444|COMM 445|COMM 446|COMM 449,,9.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 346|COMM 437|COMM 437A|COMM 438|COMM 439|COMM 440|COMM 443|COMM 444|COMM 445|COMM 446|COMM 449,,9.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 346|COMM 437|COMM 437A|COMM 438|COMM 439|COMM 440|COMM 443|COMM 444|COMM 445|COMM 446|COMM 449,,9.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 337|COMM 338|COMM 339,,6.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 337|COMM 338|COMM 339,,6.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 342W,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 150N,; 1,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,ENGL 202A,",  202B,  202C,",3.0,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 333,; 3,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,CAS 100A,",  100B,",3.0,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 340,; or  342W,3.0,1,0,1,Third Year,Spring; Fall,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 242,"; 1,2",3.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 160,,1.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,COMM 448,,3.0,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
Film Production B.A.,ENGL 15,‡,3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/film-production-ba/
