major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Global and International Studies B.A.,ENGL  137H,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-ba/
Global and International Studies B.A.,ENGL  138T,"CAS 100, , , , ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-ba/
Global and International Studies B.A.,CAS  137H,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-ba/
Global and International Studies B.A.,CAS  138T,"CAS 100, , , , ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-ba/
Global and International Studies B.A.,ENGL 202A,or  202B‡,3.0,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-ba/
Global and International Studies B.A.,GLIS 101N,,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-ba/
Global and International Studies B.A.,GLIS 102N,,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-ba/
Global and International Studies B.A.,GLIS 400Y,,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-ba/
