major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Earth Science and Policy B.S.,GEOSC 201|GEOSC 202|GEOSC 203,,8.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,GEOSC 201|GEOSC 202|GEOSC 203,,8.0,1,0,1,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,METEO  133N,", ,",3,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,GEOSC  210,", , or",3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,EARTH 495,,3,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,STAT  401,", ,",3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,EARTH 400,,3,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,ENGL 202C,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,EMSC 100S,; ‡†1,3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,EARTH 402,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,GEOSC 450,,3,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,GEOG 126,; or  326 †,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,GEOG 364,,3,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,BIOL 110,; †,4,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,MATH 111,"; ,  141,",24; 4,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,MATH 141,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,PHIL 118,"; ,  133N,",3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,PHYS 211,; or  250 †,4,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,PHYS 250,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,CHEM 111,; †,1,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,CHEM 113,,1,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,CHEM 112,,3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,EBF  200,,3,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,ECON 102,; †,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
