major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Statistics B.S.,STAT 415 | MATH 415,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 414 | MATH 414,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,ENGL 202C,‡,3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 470W,,3,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,CMPSC 131,†,3,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,ACCTG 211,,4,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 480,,3; 1,0,1,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,MATH 141,; ‡†,4,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,MATH 220,; †,23; 3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,MATH 230,,4,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,ECON 102,†,3,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 483,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 482,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 481,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,ECON 104,†,3,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 184,,2; 3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,MATH 140,; ‡†,4,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 300,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 380,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 400,,3,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 200,; †,4,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,STAT 463,,3,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,ENGL 15,‡,3,0,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,FIN 301,,3,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,RM 422,or  4121,3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,RM 412,or  4221,3,0,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,RM 411,,3,0,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,RM 410,,3,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,RM 302,,3,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,PSU 16,,1,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
Statistics B.S.,RM 421,,3,0,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/statistics-bs/
