major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
International Politics B.A.,ENGL  138T,"CAS 100, , , , ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
International Politics B.A.,CAS  137H,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
International Politics B.A.,CAS  138T,"CAS 100, , , , ,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
International Politics B.A.,ENGL 202A,",  202B,  202C,",3.0,0,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
International Politics B.A.,ECON 102,or  104,3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
International Politics B.A.,PLSC 412,",  418,  439,",3.0,0,0,1,Fourth Year,Fall; Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
International Politics B.A.,ESL  15,", , , ,",3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
International Politics B.A.,PLSC 14,,3.0,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
International Politics B.A.,PLSC 7N,,3.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
International Politics B.A.,PLSC 3,", PLSC 20,",3.0,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
