Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
"Recreation, Park, and Tourism Management B.S.",RPTM 120,Leisure and Human Behavior,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-bs/
"Recreation, Park, and Tourism Management B.S.",RPTM 277,Inclusive Leisure Services,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-bs/
"Recreation, Park, and Tourism Management B.S.",RPTM 236,Leadership and Group Dynamics in Recreation Services,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-bs/
"Recreation, Park, and Tourism Management B.S.",RPTM 456,Programming in Recreation Services,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-bs/
"Recreation, Park, and Tourism Management B.S.",RPTM 410,Marketing of Recreation Services,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-bs/
"Recreation, Park, and Tourism Management B.S.",RPTM 390,Political and Legal Aspects of Recreation Services,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-bs/
"Recreation, Park, and Tourism Management B.S.",RPTM 433W,Program Evaluation and Research in Recreation Services,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-bs/
"Recreation, Park, and Tourism Management B.S.",RPTM 220,"Sustainability, Society, and Well-being",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-bs/
