Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Education and Public Policy B.S.,EDTHP 395,,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,CAS 222N/CIVCM 211N,Foundations: Civic and Community Engagement,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,SOC 1,Introductory Sociology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,SOC 23,Population and Policy Issues,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,EDTHP 394,Professional Development in Education and Public Policy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,EDTHP 200,Educational Reform and Public Policy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,RSOC 11,Intro Rural Sociology,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,HIST 21,American Civilization Since 1877,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,PLSC 1,"American Politics: Principles, Processes and Powers",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,SOC 5,Social Problems,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,EDTHP 420,Education and Public Policy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,SOC 207,Research Methods in Sociology,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,PLSC 10,Scientific Study of Politics,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,EDTHP 115,Education in American Society,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,PLSC 2,,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,ECON 102,Introductory Microeconomic Analysis and Policy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,EDPSY 101,Analysis and Interpretation of Statistical Data in Education,,A,3,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,STAT 100,Statistical Concepts and Reasoning,,A,3,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
Education and Public Policy B.S.,STAT 200,Elementary Statistics,,A,3,https://bulletins.psu.edu/undergraduate/colleges/education/education-public-policy-bs/
