Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Hospitality Management B.S.,STAT 200,Elementary Statistics,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 330,Food Production and Operations Management,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 366,Human Resource Management in the Hospitality Industry,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 280,Fundamentals of Hotel and Accommodations Management,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 490,Strategic Hospitality Management,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 242,Hospitality Marketing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 272,Introduction to Worksheet-Based Analysis and Modeling for Managerial Decision Making,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,STAT 100,Statistical Concepts and Reasoning,3-4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,ECON 102,Introductory Microeconomic Analysis and Policy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 101,Exploring the Global Hospitality Industry,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 265W,Teams and Leadership in the Hospitality Industry,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 235,Hospitality Financial Accounting,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 350,Hospitality Revenue and Profit Optimization,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 336,Hospitality Managerial Accounting,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 492,Advanced Professional Seminar in Hospitality Management,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 430,Applied Leadership in Foodservice Operations Management,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 202,Colloquium in Hospitality Management,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 230,Principles of Food Production Management,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 203,Hospitality Professional Development Seminar,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
Hospitality Management B.S.,HM 271,Hospitality Information Technology Fundamentals,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
