Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Women's Studies B.S.,WMNST 400N,Debates in Contemporary Feminism,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 106N,"Representing Women and Gender in Literature, Art and Popular Cultures",N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 401,Doing Feminism: Theory and Practice,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 301,,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 100,Introduction to Women's and Gender Studies,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 492W,Contemporary Feminist Analysis: The Capstone Senior Seminar,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 494,Research Project,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 495,Internship,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 496,Independent Studies,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,6 credits of arts and humanities courses from the following:,,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 83N,First-Year Seminar in Women's Studies,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 101,,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 102,Women of the African Diaspora,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 104,Women and the American Experience,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 106N,"Representing Women and Gender in Literature, Art and Popular Cultures",,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 117,Women in United States History,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 137,"Gender, Sexuality, and Religion",,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 194,Women Writers,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 407W,Women and Theatre,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 438,Seminar in Feminist Philosophy,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 462,"Reading Black, Reading Feminist",,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 466,Lesbian and Gay History,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 490,Women Writers and Their Worlds,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,9 credits of natural,,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,social sciences courses from the following:,,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 100,Introduction to Women's and Gender Studies,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 103,Racism and Sexism,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 110,Sociology of Gender,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 116,,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 136,"Race, Gender, and Employment",,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 157,,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 202N,"Women, Gender, and Feminisms in Africa",,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 205,"Gender, Diversity and the Media",,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 412,Education and the Status of Women,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 426Y,,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 420,,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 423,Sexual and Domestic Violence,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 424,Women and Sport,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 428,Gender and Politics,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
Women's Studies B.S.,WMNST 452,,,B,27,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
