Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Communication Arts and Sciences B.A.,CAS 301,Rhetorical Theory,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/communication-arts-sciences-ba/
Communication Arts and Sciences B.A.,CAS 303,Communication Theory,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/communication-arts-sciences-ba/
