Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Spanish B.A.,SPAN 200A,Intensive Grammar and Composition for Spanish Bilinguals,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 215,The Science of Spanish: A Beginner's Guide to Hispanic Linguistics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 253W,Introduction to Literary & Cultural Studies en Español,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 200,Intensive Grammar and Composition 1,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 100,Intermediate Grammar and Composition,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 100A,Intermediate Grammar and Composition for Spanish Bilinguals 1,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 100B,Intermediate Grammar and Composition for Students in Medical-Related Fields,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 100C,,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 411,"The ABCs of Bilingualism: Acquisition, Brain, and Community",,B,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 417,How Languages Are Learned,,B,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 418,The Evolution of Spanish,,B,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 497,Special Topics,,B,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 439,Don Quijote,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN/LTNST 470,Youth Cultures in Latin(a/o) America,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 472,The Contemporary Spanish American Novel,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 474,Many Mexicos,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 476,Masterpieces of Spanish American Literature,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN/LTNST 479,U.S. Latina/o Culture en Espanol,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 488,"War, Revolution, and the Struggles for Modernity: Spain 1898-1939",,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 490,Masterpieces of Spanish Prose,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 491,Masterpieces of Spanish Drama and Poetry,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 497,Special Topics,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 210,Readings in Iberian Civilization,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 220,Readings in Ibero-American Civilization,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 297,Special Topics,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 299,Foreign Study--Intermediate Conversational Spanish,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 300,Advanced Grammar and Composition Through Reading,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 300B,Advanced Grammar and composition for Students in Medical-related Fields,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 305,Spanish for Social Services,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 314,Spanish Sounds,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 315N,Spanish and Spanish-speakers in the U.S.,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 316,Building Words and Sentences in Spanish,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 353,Topics in the Cultures of Spain,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 354,Topics in Cultural Contact and Exchange,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 355,Topics in the Cultures of Latin America,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 356,Topics in the Cultures of the Americas,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 397,Special Topics,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 399,Foreign Study--Spanish,,D,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 410,Advanced Oral Expression and Communication 1,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 411,"The ABCs of Bilingualism: Acquisition, Brain, and Community",,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 412,Translation,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 413,Interpretation,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 417,How Languages Are Learned,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 418,The Evolution of Spanish,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 420,Spanish for Business and International Trade,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 439,Don Quijote,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN/LTNST 470,Youth Cultures in Latin(a/o) America,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 472,The Contemporary Spanish American Novel,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 474,Many Mexicos,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 476,Masterpieces of Spanish American Literature,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 479,U.S. Latina/o Culture en Espanol,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 488,"War, Revolution, and the Struggles for Modernity: Spain 1898-1939",,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 490,Masterpieces of Spanish Prose,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 491,Masterpieces of Spanish Drama and Poetry,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 497,Special Topics,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
Spanish B.A.,SPAN 499,Foreign Study--Spanish,,E,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
