Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Criminology B.A.,STAT 200,Elementary Statistics,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CRIM 249,Criminology Theory and Evidence,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CRIM/CRIMJ 100,Introduction to Criminal Justice,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CRIM/CRIMJ/SOC 12,Criminology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CRIM 250W,Research Methods in Criminology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,AA 100,Introduction to International Arts,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,AMST 105,American Popular Culture and Folklife,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,AMST 432,Ethnicity and the American Experience,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,ANTH 146,Indigenous North America,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CAS 271N,Intercultural Communication,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CAS 455,Topics in Gender and Communication,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CAS 471,Intercultural Communication Theory and Research,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CMLIT 101,"Race, Gender, and Identity in World Literature",,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CRIM 451,"Race, Crime, and Justice",,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,CRIM 453,Women and the Criminal Justice System,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,ENGL 135,Alternative Voices in American Literature,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,ENGL 139,African American Literature,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,ENGL 462,"Reading Black, Reading Feminist",,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,HIST 154,History of Welfare and Poverty in the United States,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,PHIL 9,"Race, Racism, and Diversity",,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,PSYCH 432,Multicultural Psychology in America,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,SOC 103,Racism and Sexism,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,SOC 119N,"Race, Ethnicity and Culture",,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,SOC 409,Racial and Ethnic Inequality in America,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,SOC 419,Race and Public Policy,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,SOC 429,Social Stratification,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,WMNST 1,Introduction to Women's Studies,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,WMNST 104,Women and the American Experience,,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
Criminology B.A.,WMNST 136,"Race, Gender, and Employment",,A,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
