Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Biobehavioral Health B.S.,CHEM 202,Fundamentals of Organic Chemistry I,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CHEM 210,Organic Chemistry I,N/A,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CHEM 203,Fundamentals of Organic Chemistry II,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CHEM 213,Laboratory in Organic Chemistry,N/A,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CHEM 212,Organic Chemistry II,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,EARTH 100,Environment Earth,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,EARTH 100H,Environment Earth: Environment and Energy,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,EARTH 103N,Earth in the Future:  Predicting Climate Change and Its Impacts Over the   Next Century,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,EGEE/MATSE 101,Energy and the Environment,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,EGEE 101H,Energy and the Environment,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,EGEE 102,Energy Conservation for Environmental Protection,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,EGEE 102H,Energy Conservation for Environmental Protection,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,EMSC 101,,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,FDSC 404,Sensory Evaluation of Foods,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
