Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Mathematics B.S.,STAT 200,Elementary Statistics,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,MATH 230,Calculus and Vector Analysis,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,MATH 220,Matrices,2-3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,MATH 312,Concepts of Real Analysis,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,MATH 251,Ordinary and Partial Differential Equations,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,MATH 140,Calculus With Analytic Geometry I,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,MATH 141,Calculus with Analytic Geometry II,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,MATH 250,Ordinary Differential Equations,3-4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,MATH 311W,Concepts of Discrete Mathematics,3-4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,CMPSC 101,Introduction to Programming,,A,3,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,CMPSC 121,Introduction to Programming Techniques,,A,3,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,CMPSC 131,Programming and Computation I: Fundamentals,,A,3,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,CMPSC 200,Programming for Engineers with MATLAB,,A,3,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
Mathematics B.S.,CMPSC 201,Programming for Engineers with C++,,A,3,https://bulletins.psu.edu/undergraduate/colleges/eberly-science/mathematics-bs/
