Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Music B.A.,MUSIC 162,Introduction to Music History,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 221,Basic Musicianship III,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 222,Basic Musicianship IV,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 40,First-Year Seminar in Music,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 101,Music Common Hour,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 270,Keyboard Skills IV: Music Major,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 332,Analysis of Twentieth Century Music,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 231,Music Theory III,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 261,Survey of Music History I,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 131,Music Theory I,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 476W,B.A. Senior Project,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 121,Basic Musicianship I,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 262,Survey of Music History II,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 122,Basic Musicianship II,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
Music B.A.,MUSIC 132,Music Theory II,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/music-ba/
