Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Architectural Engineering B.A.,AE 309,Fundamentals of Architectural Acoustics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,EMCH 211,Statics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,MATH 251,Ordinary and Partial Differential Equations,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,AE 310,"Fundamentals of Heating, Ventilating, and Air Conditioning",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,ARCH 130B,Basic Design and Research II,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,ENGL 202C,Effective Writing: Technical Writing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,AE 441,Engineering Lifecycle Economic Analysis for Buildings,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,ARTH 202N,Renaissance to Modern Architecture,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,MATH 250,Ordinary Differential Equations,3-4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,EMCH 212,Dynamics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,LARCH 60,Cultural History of Designed Places,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,ME 201,Introduction to Thermal Science,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,AE 240,Programming and Data Science for Architectural Engineering,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,MATH 230,Calculus and Vector Analysis,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,AE 221,Architectural Building Materials,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,ME 300,Engineering Thermodynamics I,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,IE 424,Process Quality Engineering,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,CHEM 110,Chemical Principles I,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
Architectural Engineering B.A.,AE 372,Introduction to the Building Construction Industry,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/architectural-engineering-bae/
