Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Energy Business and Finance B.S.,STAT 401,Experimental Methods,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EBF 484,Energy Economics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EBF 200,Introduction to Energy and Earth Sciences Economics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ECON 104,Introductory Macroeconomic Analysis and Policy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EGEE 120,Oil: International Evolution,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EBF 473,Risk Management in Energy Industries,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ENGL 202C,Effective Writing: Technical Writing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ACCTG 211,Financial and Managerial Accounting for Decision Making,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EME 460,Geo-resource Evaluation and Investment Analysis,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ECON 302,Intermediate Microeconomic Analysis,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EBF 404W,"The Great Energy Transition: Law, Economics, and New Frontiers",N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EME 210,Data Analytics for Energy Systems,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ENGL 202D,Effective Writing: Business Writing,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EMSC 100S,Earth and Mineral Sciences First-Year Seminar  1,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ECON 102,Introductory Microeconomic Analysis and Policy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,MATH 140,Calculus With Analytic Geometry I,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,IB 303,International Business Operations,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,RM 302,Risk and Insurance,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EBF 304W,Management for the Energy and Resource Industries,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EBF 401,"Strategic Corporate Finance for the Earth, Energy, and Materials Industries",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EBF 301,"Global Finance for the Earth, Energy, and Materials Industries",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,MATH 141,Calculus with Analytic Geometry II,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EBF 483,Introduction to Electricity Markets,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,CMPSC 101,Introduction to Programming,,A,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,CMPSC 200,Programming for Engineers with MATLAB,,A,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,CMPSC 201,Programming for Engineers with C++,,A,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,BA 243,"Social, Legal, and Ethical Environment of Business",,B,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,BLAW 243,Legal Environment of Business,,B,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ERM 411,Legal Aspects of Resource Management,,B,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EGEE 401,Energy in a Changing World,,C,6,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,EME 444,Global Energy Enterprise,,C,6,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,METEO 469,From Meteorology to Mitigation: Understanding Global Warming,,C,6,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ENGL 15,Rhetoric and Composition,,D,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ENGL 30H,Honors Rhetoric and Composition,,D,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ENGL 137H,Rhetoric and Civic Life I,,D,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
Energy Business and Finance B.S.,ESL 15,ESL Composition for American Academic Communication II,,D,3,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/energy-business-finance-bs/
