Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Petroleum and Natural Gas Engineering B.S.,CMPSC 201,Programming for Engineers with C++,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,ENGL 202C,Effective Writing: Technical Writing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 490,Petroleum and Natural Gas Engineering Capstone Design,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,EMSC 100S,Earth and Mineral Sciences First-Year Seminar  2,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,EME 301,Thermodynamics in Energy and Mineral Engineering,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 440W,Formation Evaluation,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,EME 460,Geo-resource Evaluation and Investment Analysis,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,EMCH 212,Dynamics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,GEOSC 454,Geology of Oil and Gas,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,MATH 251,Ordinary and Partial Differential Equations,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,EME 303,Fluid Mechanics in Energy and Mineral Engineering,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,CHEM 110,Chemical Principles I,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,GEOSC 1,Physical Geology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 475,Production and Completions Engineering,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 482,Production Engineering Laboratory,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 406,Rock and Fluid Laboratory,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,ECON 102,Introductory Microeconomic Analysis and Policy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 451,Drilling Laboratory,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,CHEM 112,Chemical Principles II,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 480,Surface Production Engineering,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,MATH 140,Calculus With Analytic Geometry I,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 420,Applied Reservoir Analysis and Secondary Recovery,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,CHEM 111,Experimental Chemistry I,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,EMCH 210,Statics and Strength of Materials 1,5,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 301,Introduction to Petroleum and Natural Gas Engineering,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 405,Rock and Fluid Properties,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PHYS 211,General Physics:  Mechanics,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 425,Principles of Well Testing and Evaluation,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PNG 430,Reservoir Modeling,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
Petroleum and Natural Gas Engineering B.S.,PHYS 212,General Physics:  Electricity and Magnetism,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/petroleum-natural-gas-engineering-bs/
