Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Japanese B.A.,JAPNS 401,Level Three Japanese A,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/japanese-ba/
Japanese B.A.,JAPNS 121N,Japanese Film and New Media,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/japanese-ba/
Japanese B.A.,JAPNS 110,Level Two Japanese B,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/japanese-ba/
Japanese B.A.,JAPNS 402,Level Three Japanese B,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/japanese-ba/
Japanese B.A.,JAPNS 404,Level Four Japanese B,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/japanese-ba/
Japanese B.A.,JAPNS 120,Japanese Literature in Its Cultural Context,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/japanese-ba/
Japanese B.A.,JAPNS 403Y,Level Four Japanese A,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/japanese-ba/
