Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Enterprise Technology Integration B.S.,IST 210,Organization of Data,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 495,Internship,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 420,Fundamentals of Systems and Enterprise Integration,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ENGL 202C,Effective Writing: Technical Writing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ACCTG 211,Financial and Managerial Accounting for Decision Making,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 402,Emerging Issues and Technologies,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,SCM 200,Introduction to Statistics for Business,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ENGL 202D,Effective Writing: Business Writing,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,MATH 110,Techniques of Calculus I,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 220,Networking and Telecommunications,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,SCM 301,Supply Chain Management,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 423,Enterprise Information Management and Storage Architecture,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ETI 461,Database Management and Administration,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,CAS/ENGL 138T,Rhetoric and Civic Life II,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ECON 104,Introductory Macroeconomic Analysis and Policy,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ECON 102,Introductory Microeconomic Analysis and Policy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,MATH 140,Calculus With Analytic Geometry I,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ETI 300W,Development and Documentation of Enterprise Web,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 301,Information and Organizations,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 331,Foundations of Human-Centered Design,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 421,Advanced Enterprise Integration: Technologies and Applications,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,HCDD 264,Design Practice in Human-Centered Design and Development,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,CAS 100,Effective Speech,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 302,IT Project Management,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,STAT 200,Elementary Statistics,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 256,Programming for the Web,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 230,"Language, Logic, and Discrete Mathematics",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,BA 302,Supply Chains,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,BA 243,"Social, Legal, and Ethical Environment of Business",,A,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,BA 301,Finance,,A,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,BA 303,Marketing,,A,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,BA 304,Management and Organization,,A,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,BLAW 243,Legal Environment of Business,,A,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,FIN 301,Corporation Finance,,A,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IB 303,International Business Operations,,A,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,MGMT 301,Basic Management Concepts,,A,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,MKTG 301,Principles of Marketing,,A,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,CAS/ENGL 137H,Rhetoric and Civic Life I,,B,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ENGL 15,Rhetoric and Composition,,B,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ENGL 30H,Honors Rhetoric and Composition,,B,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,CMPSC 121,Introduction to Programming Techniques,,C,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,CMPSC 131,Programming and Computation I: Fundamentals,,C,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 140,Introduction to Application Development,,C,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,CMPSC 122,Intermediate Programming,,D,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,CMPSC 132,Programming and Computation II: Data Structures,,D,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 242,Intermediate & Object-Oriented Application Development,,D,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,CYBER 100,Computer Systems Literacy,,E,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,CYBER 100S,Computer Systems Literacy,,E,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,HCDD 113,Foundations of Human-Centered Design and Development,,E,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,HCDD 113S,Foundations of Human-Centered Design and Development FYS,,E,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 110,"Information, People and Technology",,E,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ETI 435,Enterprise Analytics,,F,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,ETI 463,Distributed Database Management Systems,,F,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
Enterprise Technology Integration B.S.,IST 440W,Information Sciences and Technology Integration and Problem Solving,,F,3,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-technology-integration-bs/
