Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Computer Science B.S.,MATH 220,Matrices,2-3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 464,Introduction to the Theory of Computation,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,STAT/MATH 319,Elementary Mathematical Statistics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CAS 100A,Effective Speech,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,ENGL 202C,Effective Writing: Technical Writing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 270,Digital Design: Theory and Practice,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CAS 100B,Effective Speech,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 121,Introduction to Programming Techniques,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,ENGL 15,Rhetoric and Composition,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 132,Programming and Computation II: Data Structures,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 473,Operating Systems Design & Construction,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,MATH 230,Calculus and Vector Analysis,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 461,Programming Language Concepts,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,ENGL 138T,Rhetoric and Civic Life II,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,MATH 140,Calculus With Analytic Geometry I,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 465,Data Structures and Algorithms,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 483W,Software Design Methods,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 221,Object Oriented Programming with Web-Based Applications,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,PHYS 211,General Physics:  Mechanics,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,STAT/MATH 415,Introduction to Mathematical Statistics,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 271,Introduction to Digital Systemsand Digital Design Laboratory,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 431W,Database Management Systems,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 275,Introduction to Digital Systemsand Digital Design Laboratory,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,PHYS 212,General Physics:  Electricity and Magnetism,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 311,Introduction to Systems Programming,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,MATH 141,Calculus with Analytic Geometry II,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 122,Intermediate Programming,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,ENGL 137H,Rhetoric and Civic Life I,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 331,Computer Organization And Design,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 360,Discrete Mathematics for Computer Science,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 131,Programming and Computation I: Fundamentals,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,STAT/MATH 318,Elementary Probability,,A,1,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,STAT/MATH 414,Introduction to Probability Theory,,A,1,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,STAT/MATH 418,Introduction to Probability and Stochastic Processes for Engineering,,A,1,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 362,Communication Networks,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 431,Introduction to Computer Architecture,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPEN 454,Fundamentals of Computer Vision,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 442,Artificial Intelligence,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 443,Introduction to Computer and Network Security,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 444,Secure Programming,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 450,Concurrent Scientific Programming,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 451,Numerical Computations,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 455,Introduction to Numerical Analysis I,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
Computer Science B.S.,CMPSC 456,Introduction to Numerical Analysis II,,B,6,https://bulletins.psu.edu/undergraduate/colleges/engineering/computer-science-bs/
