Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Multidisciplinary Studies B.A.,12 credits at the 400 level representing at least three different subject areas,,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/multidisciplinary-studies-ba/
Multidisciplinary Studies B.A.,3 credit 400-level capstone course,,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/multidisciplinary-studies-ba/
Multidisciplinary Studies B.A.,A minimum 9 credits from the humanities and social sciences,,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/multidisciplinary-studies-ba/
