Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Special Education B.S.,PSYCH 212,Introduction to Developmental Psychology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 418,Technologies for Persons with Disabilities,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 415,Early Special Education,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,EDPSY 14,Learning and Instruction,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 395W,Observing Special Education Settings Spanning Across School Transitions,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 495D,Professional Development for Special Education Teacher Candidates,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 409C,Mathematics Instruction for Students with Special Needs,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 454,Assessment for Instruction,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 401,Motivating Exceptional Learners,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 409B,Writing and Content Literacy for Students with Special Needs,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,EDTHP 115,Education in American Society,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 495E,Experience with Exceptional Children,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,EDPSY 101,Analysis and Interpretation of Statistical Data in Education,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,EDPSY 10,Individual Differences and Education,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,MATH 200,Problem Solving in Mathematics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,EDPSY 11,Educational Implications of Individual Differences in Childhood,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 411,Intervention for Students with Severe Disabilities,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 495F,Practicum in Special Education,12,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 410,Culturally Responsive Pedagogy in Special Education,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 412,Instruction for Students with Mild Disabilities,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,PSYCH 100,Introductory Psychology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 495G,Experience with an Integrated Inclusion Classroom,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 409A,Fundamental Literacy Skills for Students with Special Needs,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 425,"Foundations of Special Education, Etiologies, Law, and Implications for    Practice",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,SPLED 404,Working with Families and Professionals in Special Education,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,CI 280,Introduction to Teaching English Language Learners,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,CSD 218,American Sign Language I,,A,3,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,RHS 402,Children and Families in Rehabilitation Settings and Human Services,,A,3,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,RHS 403,Medical Aspects of Disability,,A,3,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
Special Education B.S.,RHS 404,Rehabilitation Services for Transition Age Youth with Disabilities: Theory and Practice,,A,3,https://bulletins.psu.edu/undergraduate/colleges/education/special-education-bs/
