Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Forestry B.S.,FOR 421,Silviculture: Applied Forest Ecology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,FOR 266,Forest Resources Measurements,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,ENGL 202D,Effective Writing: Business Writing,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,SOILS 101,Introductory Soil Science,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,FOR 200,The Profession of Forestry,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,ENGL 202C,Effective Writing: Technical Writing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,CHEM 110,Chemical Principles I,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,CHEM 111,Experimental Chemistry I,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,FOR 203,Field Dendrology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,FOR 308,Forest Ecology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
Forestry B.S.,FOR 255,GPS and GIS Applications for Natural Resources Professionals,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/forest-ecosystem-management-bs/
